X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_wgs84,y_wgs84,ObjectId
2.73668985419148,47.9979534082914,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500203,MONTARGIS,2,1,5,0,0,#FFFF00,2.73668985419148,47.9979534082914,1524
1.90398411271055,47.9031742830353,2020/04/23 00:00:00+00,6,Médiocre,Lig'Air,EPCI,244500468,ORLEANS,2,1,6,3,0,#FF9300,1.90398411271055,47.9031742830353,1525
2.39623221406277,47.0797061019767,2020/04/23 00:00:00+00,5,Moyen,Lig'Air,EPCI,241800507,BOURGES,1,1,5,4,0,#FFFF00,2.39623221406277,47.0797061019767,1526
0.682860005507324,47.3944384400863,2020/04/23 00:00:00+00,5,Moyen,Lig'Air,EPCI,243700754,TOURS,1,1,5,5,0,#FFFF00,0.682860005507324,47.3944384400863,1527
1.49059861331242,48.445544188298,2020/04/23 00:00:00+00,6,Médiocre,Lig'Air,EPCI,200033181,CHARTRES,0,1,6,3,0,#FF9300,1.49059861331242,48.445544188298,1528
1.69604874969798,46.810434424118,2020/04/23 00:00:00+00,5,Moyen,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,5,4,0,#FFFF00,1.69604874969798,46.810434424118,1529
1.32266969759773,47.59034135282,2020/04/23 00:00:00+00,6,Médiocre,Lig'Air,EPCI,200030385,BLOIS,1,1,6,4,0,#FF9300,1.32266969759773,47.59034135282,1530
1.35995239986007,48.7487531514464,2020/04/23 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,3,0,#FFFF00,1.35995239986007,48.7487531514464,1531
2.73668985419148,47.9979534082914,2020/04/23 00:00:00+00,6,Médiocre,Lig'Air,EPCI,244500203,MONTARGIS,1,1,6,0,0,#FF9300,2.73668985419148,47.9979534082914,1532
1.90398411271055,47.9031742830353,2020/04/24 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500468,ORLEANS,1,1,5,3,0,#FFFF00,1.90398411271055,47.9031742830353,1533
2.39623221406277,47.0797061019767,2020/04/24 00:00:00+00,5,Moyen,Lig'Air,EPCI,241800507,BOURGES,1,1,5,4,0,#FFFF00,2.39623221406277,47.0797061019767,1534
1.49059861331242,48.445544188298,2020/04/24 00:00:00+00,5,Moyen,Lig'Air,EPCI,200033181,CHARTRES,0,1,5,4,0,#FFFF00,1.49059861331242,48.445544188298,1535
1.69604874969798,46.810434424118,2020/04/24 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,4,4,0,#A2F743,1.69604874969798,46.810434424118,1536
1.32266969759773,47.59034135282,2020/04/24 00:00:00+00,5,Moyen,Lig'Air,EPCI,200030385,BLOIS,1,1,5,4,0,#FFFF00,1.32266969759773,47.59034135282,1537
1.35995239986007,48.7487531514464,2020/04/24 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,4,0,#FFFF00,1.35995239986007,48.7487531514464,1538
